Date,Time,Lat,Lon,Base
8/6/2014,17:20:00,40.7033,-73.9916,B02598
8/6/2014,17:20:00,40.7242,-73.9976,B02598
8/6/2014,17:21:00,40.7587,-73.9724,B02598
8/6/2014,17:21:00,40.775,-73.9911,B02598
8/6/2014,17:21:00,40.7571,-73.9936,B02598
8/6/2014,17:21:00,40.6915,-73.9845,B02598
8/6/2014,17:21:00,40.715,-74.0158,B02598
8/6/2014,17:21:00,40.6514,-73.9551,B02598
8/6/2014,17:21:00,40.717,-73.9947,B02598
8/6/2014,17:21:00,40.7382,-73.993,B02598
8/6/2014,17:21:00,40.7251,-74.0003,B02598
8/6/2014,17:21:00,40.7741,-73.8726,B02598
8/6/2014,17:21:00,40.7747,-73.5274,B02598
8/6/2014,17:21:00,40.7824,-73.9717,B02598
8/6/2014,17:21:00,40.7553,-73.9929,B02598
8/6/2014,17:21:00,40.7144,-74.0108,B02598
8/6/2014,17:21:00,40.77,-73.9649,B02598
8/6/2014,17:21:00,40.755,-73.9733,B02598
8/6/2014,17:21:00,40.7561,-73.9725,B02598
8/6/2014,17:21:00,40.7382,-73.9878,B02598
8/6/2014,17:22:00,40.7249,-74.0077,B02598
8/6/2014,17:22:00,40.6183,-73.9697,B02598
8/6/2014,17:22:00,40.6183,-73.9697,B02598
8/6/2014,17:22:00,40.7513,-73.9824,B02598
8/6/2014,17:22:00,40.6871,-73.9656,B02598
8/6/2014,17:22:00,40.7329,-73.9962,B02598
8/6/2014,17:22:00,40.7406,-73.924,B02598
8/6/2014,17:22:00,40.7607,-73.9798,B02598
8/6/2014,17:22:00,40.7757,-73.9877,B02598
8/6/2014,17:22:00,40.7453,-73.9988,B02598
8/6/2014,17:22:00,40.757,-73.9934,B02598
8/6/2014,17:22:00,40.759,-73.9684,B02598
8/6/2014,17:23:00,40.7349,-73.9985,B02598
8/6/2014,17:23:00,40.7367,-73.9887,B02598
8/6/2014,17:23:00,40.7228,-74.0001,B02598
8/6/2014,17:23:00,40.7234,-73.9562,B02598
8/6/2014,17:23:00,40.7734,-73.9529,B02598
8/6/2014,17:23:00,40.7301,-73.9925,B02598
8/6/2014,17:23:00,40.7203,-73.9551,B02598
8/6/2014,17:23:00,40.7331,-73.9934,B02598
8/6/2014,17:23:00,40.6605,-73.9628,B02598
8/6/2014,17:23:00,40.7207,-73.9408,B02598
8/6/2014,17:23:00,40.7288,-73.9816,B02598
8/6/2014,17:23:00,40.8389,-73.9456,B02598
8/6/2014,17:24:00,40.7442,-73.99,B02598
8/6/2014,17:24:00,40.6428,-73.7892,B02598
8/6/2014,17:24:00,40.7433,-73.9728,B02598
8/6/2014,17:24:00,40.7592,-73.9731,B02598
8/6/2014,17:24:00,40.7512,-73.981,B02598
8/6/2014,17:24:00,40.756,-73.9804,B02598
8/6/2014,17:24:00,40.7535,-73.9885,B02598
8/6/2014,17:24:00,40.7295,-74.04,B02598
8/6/2014,17:24:00,40.758,-73.9746,B02598
8/6/2014,17:24:00,40.6677,-73.7961,B02598
8/6/2014,17:24:00,40.7398,-73.9914,B02598
8/6/2014,17:24:00,40.7595,-73.9872,B02598
8/6/2014,17:24:00,40.7646,-73.9735,B02598
8/6/2014,17:25:00,40.7516,-73.9736,B02598
8/6/2014,17:25:00,40.758,-73.9735,B02598
8/6/2014,17:25:00,40.7074,-74.0084,B02598
8/6/2014,17:25:00,40.763,-73.9737,B02598
8/6/2014,17:25:00,40.6549,-73.9734,B02598
8/6/2014,17:26:00,40.709,-74.0174,B02598
8/6/2014,17:26:00,40.7739,-73.8727,B02598
8/6/2014,17:26:00,40.7301,-74.0034,B02598
8/6/2014,17:26:00,40.7403,-73.9867,B02598
8/6/2014,17:26:00,40.7541,-73.9802,B02598
8/6/2014,17:26:00,40.6948,-74.1778,B02598
8/6/2014,17:26:00,40.6721,-73.9905,B02598
8/6/2014,17:26:00,40.7615,-73.9705,B02598
8/6/2014,17:26:00,40.7512,-73.976,B02598
8/6/2014,17:27:00,40.731,-74.0042,B02598
8/6/2014,17:27:00,40.8074,-73.9444,B02598
8/6/2014,17:27:00,40.7556,-73.9749,B02598
8/6/2014,17:27:00,40.7261,-74.0056,B02598
8/6/2014,17:27:00,40.7066,-74.0084,B02598
8/6/2014,17:27:00,40.7565,-73.9723,B02598
8/6/2014,17:27:00,40.7226,-73.9934,B02598
8/6/2014,17:28:00,40.7163,-74.0049,B02598
8/6/2014,17:28:00,40.7824,-73.9722,B02598
8/6/2014,17:28:00,40.7754,-73.9608,B02598
8/6/2014,17:28:00,40.7274,-73.9856,B02598
8/6/2014,17:28:00,40.7552,-73.9796,B02598
8/6/2014,17:28:00,40.7771,-73.9539,B02598
8/6/2014,17:28:00,40.6446,-73.7826,B02598
8/6/2014,17:29:00,40.7565,-73.9684,B02598
8/6/2014,17:29:00,40.6634,-73.9583,B02598
8/6/2014,17:29:00,40.7625,-73.997,B02598
8/6/2014,17:29:00,40.7532,-73.9845,B02598
8/6/2014,17:29:00,40.7641,-73.9632,B02598
8/6/2014,17:29:00,40.7052,-74.0074,B02598
8/6/2014,17:29:00,40.7147,-73.8313,B02598
8/6/2014,17:29:00,40.7383,-73.9805,B02598
8/6/2014,17:29:00,40.7592,-73.9761,B02598
8/6/2014,17:29:00,40.699,-73.917,B02598
8/6/2014,17:29:00,40.7182,-74.0149,B02598
8/6/2014,17:29:00,40.7518,-73.9791,B02598
8/6/2014,17:29:00,40.7017,-73.9417,B02598
8/6/2014,17:29:00,40.7983,-73.9618,B02598
8/6/2014,17:29:00,40.7165,-74.0145,B02598
8/6/2014,17:29:00,40.7742,-73.9532,B02598
8/6/2014,17:29:00,40.7296,-73.9996,B02598
8/6/2014,17:30:00,40.774,-73.8728,B02598
8/6/2014,17:30:00,40.7341,-74.0045,B02598
8/6/2014,17:30:00,40.7215,-74.0084,B02598
8/6/2014,17:30:00,40.7006,-73.9933,B02598
8/6/2014,17:30:00,40.7913,-73.9522,B02598
8/6/2014,17:30:00,40.7772,-73.9617,B02598
8/6/2014,17:30:00,40.725,-73.9997,B02598
8/6/2014,17:30:00,40.7532,-73.9663,B02598
8/6/2014,17:30:00,40.7481,-73.9915,B02598
8/6/2014,17:30:00,40.647,-73.7888,B02598
8/6/2014,17:30:00,40.7092,-74.0054,B02598
8/6/2014,17:31:00,40.7483,-73.9912,B02598
8/6/2014,17:31:00,40.7452,-73.9802,B02598
8/6/2014,17:31:00,40.7238,-73.9896,B02598
8/6/2014,17:31:00,40.7344,-73.9918,B02598
8/6/2014,17:31:00,40.7538,-73.996,B02598
8/6/2014,17:31:00,40.7346,-73.9923,B02598
8/6/2014,17:31:00,40.7639,-73.9558,B02598
8/6/2014,17:31:00,40.7307,-74.0008,B02598
8/6/2014,17:31:00,40.717,-74.0146,B02598
8/6/2014,17:31:00,40.7857,-73.9572,B02598
8/6/2014,17:32:00,40.7539,-73.9817,B02598
8/6/2014,17:32:00,40.7518,-74.0038,B02598
8/6/2014,17:32:00,40.7285,-74.007,B02598
8/6/2014,17:32:00,40.7377,-73.9936,B02598
8/6/2014,17:32:00,40.752,-73.9937,B02598
8/6/2014,17:32:00,40.7055,-74.0133,B02598
8/6/2014,17:32:00,40.7265,-73.996,B02598
8/6/2014,17:32:00,40.7189,-74.0023,B02598
8/6/2014,17:32:00,40.7234,-74.006,B02598
8/6/2014,17:33:00,40.7083,-74.0064,B02598
8/6/2014,17:33:00,40.7533,-73.987,B02598
8/6/2014,17:33:00,40.7449,-73.9909,B02598
8/6/2014,17:33:00,40.7528,-73.9935,B02598
8/6/2014,17:33:00,40.7174,-74.0073,B02598
8/6/2014,17:33:00,40.7238,-73.9964,B02598
8/6/2014,17:33:00,40.7546,-73.9774,B02598
8/6/2014,17:33:00,40.7529,-73.9792,B02598
8/6/2014,17:33:00,40.6925,-73.9908,B02598
8/6/2014,17:33:00,40.74,-73.9972,B02598
8/6/2014,17:33:00,40.7615,-73.9904,B02598
8/6/2014,17:33:00,40.7686,-73.8625,B02598
8/6/2014,17:33:00,40.7522,-73.9847,B02598
8/6/2014,17:33:00,40.8053,-73.9509,B02598
8/6/2014,17:34:00,40.7592,-73.9747,B02598
8/6/2014,17:34:00,40.7479,-73.9848,B02598
8/6/2014,17:34:00,40.7453,-73.9824,B02598
8/6/2014,17:34:00,40.7888,-73.9763,B02598
8/6/2014,17:34:00,40.7228,-73.9998,B02598
8/6/2014,17:34:00,40.7588,-73.9817,B02598
8/6/2014,17:34:00,40.8014,-73.9606,B02598
8/6/2014,17:34:00,40.7613,-73.9794,B02598
8/6/2014,17:34:00,40.7415,-74.0047,B02598
8/6/2014,17:35:00,40.6796,-73.9687,B02598
8/6/2014,17:35:00,40.7804,-73.9468,B02598
8/6/2014,17:35:00,40.7498,-73.9815,B02598
8/6/2014,17:35:00,40.7151,-74.0159,B02598
8/6/2014,17:35:00,40.7075,-74.0129,B02598
8/6/2014,17:35:00,40.742,-73.9894,B02598
8/6/2014,17:35:00,40.7114,-74.0102,B02598
8/6/2014,17:35:00,40.7729,-73.8858,B02598
8/6/2014,17:35:00,40.7438,-73.9948,B02598
8/6/2014,17:36:00,40.7032,-74.0102,B02598
8/6/2014,17:36:00,40.7539,-73.9961,B02598
8/6/2014,17:36:00,40.7618,-73.9674,B02598
8/6/2014,17:36:00,40.6721,-73.9904,B02598
8/6/2014,17:36:00,40.7638,-73.996,B02598
8/6/2014,17:36:00,40.7538,-73.9883,B02598
8/6/2014,17:37:00,40.7857,-73.978,B02598
8/6/2014,17:37:00,40.732,-73.9964,B02598
8/6/2014,17:37:00,40.7045,-74.0116,B02598
8/6/2014,17:37:00,40.7484,-73.9849,B02598
8/6/2014,17:37:00,40.7484,-73.9849,B02598
8/6/2014,17:37:00,40.7955,-73.9727,B02598
8/6/2014,17:37:00,40.6911,-73.9843,B02598
8/6/2014,17:37:00,40.7083,-73.9552,B02598
8/6/2014,17:37:00,40.7468,-73.9785,B02598
8/6/2014,17:37:00,40.7592,-73.9729,B02598
8/6/2014,17:37:00,40.7578,-73.9731,B02598
8/6/2014,17:37:00,40.7112,-74.0062,B02598
8/6/2014,17:38:00,40.7558,-73.9761,B02598
8/6/2014,17:38:00,40.7184,-74.0009,B02598
8/6/2014,17:38:00,40.7596,-73.9763,B02598
8/6/2014,17:38:00,40.7059,-74.0097,B02598
8/6/2014,17:38:00,40.7562,-73.9704,B02598
8/6/2014,17:38:00,40.5976,-73.9854,B02598
8/6/2014,17:38:00,40.6521,-73.9527,B02598
8/6/2014,17:38:00,40.6936,-73.9874,B02598
8/6/2014,17:38:00,40.706,-74.0143,B02598
8/6/2014,17:38:00,40.7238,-73.9921,B02598
8/6/2014,17:38:00,40.7248,-73.9815,B02598
8/6/2014,17:39:00,40.7558,-73.975,B02598
8/6/2014,17:39:00,40.7366,-73.989,B02598
8/6/2014,17:39:00,40.7561,-73.9834,B02598
8/6/2014,17:39:00,40.708,-74.007,B02598
8/6/2014,17:39:00,40.767,-73.9818,B02598
8/6/2014,17:39:00,40.7046,-73.9351,B02598
8/6/2014,17:39:00,40.6721,-73.9904,B02598
8/6/2014,17:39:00,40.7464,-73.9802,B02598
8/6/2014,17:39:00,40.706,-74.0159,B02598
8/6/2014,17:39:00,40.7527,-73.9969,B02598
8/6/2014,17:39:00,40.773,-73.8855,B02598
8/6/2014,17:40:00,40.7597,-73.9781,B02598
8/6/2014,17:40:00,40.7202,-73.9633,B02598
8/6/2014,17:40:00,40.7515,-73.9851,B02598
8/6/2014,17:40:00,40.7234,-74.0034,B02598
8/6/2014,17:40:00,40.7418,-73.9966,B02598
8/6/2014,17:40:00,40.7689,-73.9669,B02598
8/6/2014,17:41:00,40.7221,-73.9918,B02598
8/6/2014,17:41:00,40.7189,-73.9993,B02598
8/6/2014,17:41:00,40.6879,-74.1825,B02598
8/6/2014,17:41:00,40.73,-73.9567,B02598
8/6/2014,17:41:00,40.7465,-73.9721,B02598
8/6/2014,17:41:00,40.7531,-73.9885,B02598
8/6/2014,17:41:00,40.765,-73.9792,B02598
8/6/2014,17:41:00,40.7714,-73.8661,B02598
8/6/2014,17:41:00,40.7873,-73.9682,B02598
8/6/2014,17:41:00,40.7247,-73.9986,B02598
8/6/2014,17:42:00,40.7436,-73.9839,B02598
8/6/2014,17:42:00,40.781,-73.9567,B02598
8/6/2014,17:42:00,40.7625,-73.9967,B02598
8/6/2014,17:42:00,40.7866,-73.9811,B02598
8/6/2014,17:42:00,40.7447,-73.9891,B02598
8/6/2014,17:42:00,40.739,-73.9872,B02598
8/6/2014,17:42:00,40.7173,-74.014,B02598
8/6/2014,17:42:00,40.6153,-74.0126,B02598
8/6/2014,17:42:00,40.7745,-73.9637,B02598
8/6/2014,17:42:00,40.7497,-73.9793,B02598
8/6/2014,17:42:00,40.7468,-73.9923,B02598
8/6/2014,17:42:00,40.7538,-73.9852,B02598
8/6/2014,17:42:00,40.7478,-74.0027,B02598
8/6/2014,17:42:00,40.7581,-73.9859,B02598
8/6/2014,17:43:00,40.7222,-73.9854,B02598
8/6/2014,17:43:00,40.7503,-73.9738,B02598
8/6/2014,17:43:00,40.7266,-73.9992,B02598
8/6/2014,17:43:00,40.7604,-73.9702,B02598
8/6/2014,17:43:00,40.7833,-73.9856,B02598
8/6/2014,17:43:00,40.7548,-73.9877,B02598
8/6/2014,17:43:00,40.7251,-73.9831,B02598
8/6/2014,17:43:00,40.7263,-74.0088,B02598
8/6/2014,17:43:00,40.7147,-73.9404,B02598
8/6/2014,17:44:00,40.7644,-73.9785,B02598
8/6/2014,17:44:00,40.7383,-73.9899,B02598
8/6/2014,17:44:00,40.7769,-73.9464,B02598
8/6/2014,17:44:00,40.7333,-73.9581,B02598
8/6/2014,17:44:00,40.7208,-74.0101,B02598
8/6/2014,17:44:00,40.7424,-73.9841,B02598
8/6/2014,17:44:00,40.7204,-73.9874,B02598
8/6/2014,17:44:00,40.744,-74.005,B02598
8/6/2014,17:44:00,40.7171,-74.0047,B02598
8/6/2014,17:44:00,40.7233,-73.9914,B02598
8/6/2014,17:44:00,40.736,-73.9919,B02598
8/6/2014,17:44:00,40.7379,-73.9902,B02598
8/6/2014,17:44:00,40.7447,-73.9889,B02598
8/6/2014,17:45:00,40.6459,-73.9195,B02598
8/6/2014,17:45:00,40.7512,-73.9876,B02598
8/6/2014,17:45:00,40.7592,-73.9745,B02598
8/6/2014,17:45:00,40.7222,-74.008,B02598
8/6/2014,17:45:00,40.7419,-73.9891,B02598
8/6/2014,17:45:00,40.6834,-73.9366,B02598
8/6/2014,17:45:00,40.7396,-73.9961,B02598
8/6/2014,17:45:00,40.7428,-74.0077,B02598
8/6/2014,17:45:00,40.7555,-73.9823,B02598
8/6/2014,17:45:00,40.7134,-74.0039,B02598
8/6/2014,17:46:00,40.7528,-73.9729,B02598
8/6/2014,17:46:00,40.7176,-73.9905,B02598
8/6/2014,17:46:00,40.7278,-74.0071,B02598
8/6/2014,17:46:00,40.7709,-73.9945,B02598
8/6/2014,17:46:00,40.7639,-73.9764,B02598
8/6/2014,17:46:00,40.7045,-74.0135,B02598
8/6/2014,17:46:00,40.7045,-74.0135,B02598
8/6/2014,17:46:00,40.7413,-73.9928,B02598
8/6/2014,17:47:00,40.7556,-73.9795,B02598
8/6/2014,17:47:00,40.7164,-73.9989,B02598
8/6/2014,17:47:00,40.7451,-73.9983,B02598
8/6/2014,17:47:00,40.7893,-73.9749,B02598
8/6/2014,17:47:00,40.7727,-73.9532,B02598
8/6/2014,17:47:00,40.7763,-73.956,B02598
8/6/2014,17:47:00,40.7308,-73.978,B02598
8/6/2014,17:47:00,40.7588,-73.9886,B02598
8/6/2014,17:47:00,40.7502,-73.9824,B02598
8/6/2014,17:47:00,40.827,-73.8628,B02598
8/6/2014,17:47:00,40.7641,-73.9738,B02598
8/6/2014,17:47:00,40.6155,-73.899,B02598
8/6/2014,17:47:00,40.7384,-74.0294,B02598
8/6/2014,17:47:00,40.7264,-73.9959,B02598
8/6/2014,17:47:00,40.7335,-73.988,B02598
8/6/2014,17:48:00,40.7157,-73.9914,B02598
8/6/2014,17:48:00,40.758,-73.9645,B02598
8/6/2014,17:48:00,40.7309,-73.9816,B02598
8/6/2014,17:48:00,40.7503,-73.9788,B02598
8/6/2014,17:48:00,40.7138,-73.9573,B02598
8/6/2014,17:48:00,40.751,-73.9743,B02598
8/6/2014,17:48:00,40.7384,-73.8294,B02598
8/6/2014,17:48:00,40.7596,-73.9913,B02598
8/6/2014,17:48:00,40.749,-73.9842,B02598
8/6/2014,17:49:00,40.7811,-73.9812,B02598
8/6/2014,17:49:00,40.7458,-73.9903,B02598
8/6/2014,17:49:00,40.6588,-73.9603,B02598
8/6/2014,17:49:00,40.7691,-73.9832,B02598
8/6/2014,17:49:00,40.6685,-73.977,B02598
8/6/2014,17:49:00,40.7485,-73.9394,B02598
8/6/2014,17:49:00,40.7539,-73.9804,B02598
8/6/2014,17:49:00,40.7544,-73.9748,B02598
8/6/2014,17:49:00,40.7364,-73.9848,B02598
8/6/2014,17:49:00,40.7728,-73.9495,B02598
8/6/2014,17:49:00,40.7621,-73.9858,B02598
8/6/2014,17:49:00,40.7589,-73.974,B02598
8/6/2014,17:49:00,40.7632,-73.9716,B02598
8/6/2014,17:49:00,40.7155,-73.9585,B02598
8/6/2014,17:49:00,40.7168,-74.0017,B02598
8/6/2014,17:49:00,40.7286,-73.9953,B02598
8/6/2014,17:50:00,40.7543,-73.977,B02598
8/6/2014,17:50:00,40.7473,-73.9813,B02598
8/6/2014,17:50:00,40.7125,-73.9912,B02598
8/6/2014,17:50:00,40.7481,-73.9889,B02598
8/6/2014,17:50:00,40.7182,-73.9823,B02598
8/6/2014,17:50:00,40.7438,-73.9959,B02598
8/6/2014,17:50:00,40.7123,-73.9491,B02598
8/6/2014,17:50:00,40.759,-73.9944,B02598
8/6/2014,17:50:00,40.724,-74.0022,B02598
8/6/2014,17:50:00,40.776,-73.9897,B02598
8/6/2014,17:50:00,40.776,-73.9897,B02598
8/6/2014,17:50:00,40.6546,-73.6325,B02598
8/6/2014,17:51:00,40.7552,-73.9837,B02598
8/6/2014,17:51:00,40.8012,-73.9542,B02598
8/6/2014,17:51:00,40.735,-73.9889,B02598
8/6/2014,17:51:00,40.7795,-73.9535,B02598
8/6/2014,17:51:00,40.7461,-73.9886,B02598
8/6/2014,17:51:00,40.7882,-73.9765,B02598
8/6/2014,17:51:00,40.7482,-73.9825,B02598
8/6/2014,17:51:00,40.7609,-73.9787,B02598
8/6/2014,17:51:00,40.7534,-73.9926,B02598
8/6/2014,17:51:00,40.7482,-73.9396,B02598
8/6/2014,17:52:00,40.7707,-73.8655,B02598
8/6/2014,17:52:00,40.7172,-74.0138,B02598
8/6/2014,17:52:00,40.7147,-74.0156,B02598
8/6/2014,17:52:00,40.7673,-73.9644,B02598
8/6/2014,17:52:00,40.6662,-73.9322,B02598
8/6/2014,17:52:00,40.7217,-73.9875,B02598
8/6/2014,17:52:00,40.7226,-73.9926,B02598
8/6/2014,17:52:00,40.7528,-73.9872,B02598
8/6/2014,17:52:00,40.7432,-73.9876,B02598
8/6/2014,17:52:00,40.7991,-73.9686,B02598
8/6/2014,17:52:00,40.7077,-74.0083,B02598
8/6/2014,17:52:00,40.753,-73.9967,B02598
8/6/2014,17:53:00,40.7449,-73.9869,B02598
8/6/2014,17:53:00,40.7764,-73.9766,B02598
8/6/2014,17:53:00,40.7545,-73.9817,B02598
8/6/2014,17:53:00,40.7537,-73.9922,B02598
8/6/2014,17:53:00,40.7449,-73.9808,B02598
8/6/2014,17:53:00,40.6817,-74.0015,B02598
8/6/2014,17:53:00,40.7652,-73.9613,B02598
8/6/2014,17:53:00,40.7593,-73.9195,B02598
8/6/2014,17:53:00,40.7704,-73.8652,B02598
8/6/2014,17:53:00,40.6448,-73.7816,B02598
8/6/2014,17:53:00,40.7219,-74.0021,B02598
8/6/2014,17:53:00,40.7595,-73.9855,B02598
8/6/2014,17:54:00,40.7739,-73.872,B02598
8/6/2014,17:54:00,40.7215,-74.0018,B02598
8/6/2014,17:54:00,40.751,-73.984,B02598
8/6/2014,17:54:00,40.7659,-73.9674,B02598
8/6/2014,17:54:00,40.7036,-74.0102,B02598
8/6/2014,17:55:00,40.746,-73.9942,B02598
8/6/2014,17:55:00,40.7444,-73.9874,B02598
8/6/2014,17:55:00,40.7294,-73.8592,B02598
8/6/2014,17:55:00,40.7615,-73.975,B02598
8/6/2014,17:55:00,40.6728,-73.9865,B02598
8/6/2014,17:55:00,40.7417,-73.9917,B02598
8/6/2014,17:55:00,40.7558,-73.9752,B02598
8/6/2014,17:55:00,40.7555,-73.9799,B02598
8/6/2014,17:55:00,40.7373,-73.9962,B02598
8/6/2014,17:55:00,40.7544,-73.9773,B02598
8/6/2014,17:55:00,40.763,-73.9807,B02598
8/6/2014,17:56:00,40.7502,-73.9791,B02598
8/6/2014,17:56:00,40.7514,-74.0066,B02598
8/6/2014,17:56:00,40.672,-74.0105,B02598
8/6/2014,17:56:00,40.6978,-73.9126,B02598
8/6/2014,17:56:00,40.7349,-73.9813,B02598
8/6/2014,17:56:00,40.7371,-74.0004,B02598
8/6/2014,17:56:00,40.7249,-73.9453,B02598
8/6/2014,17:56:00,40.7515,-73.9822,B02598
8/6/2014,17:56:00,40.7452,-73.989,B02598
8/6/2014,17:56:00,40.7558,-73.9757,B02598
8/6/2014,17:57:00,40.7617,-73.974,B02598
8/6/2014,17:57:00,40.7466,-73.9839,B02598
8/6/2014,17:57:00,40.7526,-73.9747,B02598
8/6/2014,17:57:00,40.7572,-73.9739,B02598
8/6/2014,17:57:00,40.7505,-73.9832,B02598
8/6/2014,17:57:00,40.7587,-73.9896,B02598
8/6/2014,17:57:00,40.7519,-73.9735,B02598
8/6/2014,17:57:00,40.7547,-73.9797,B02598
8/6/2014,17:57:00,40.7479,-73.9907,B02598
8/6/2014,17:57:00,40.7479,-73.9907,B02598
8/6/2014,17:57:00,40.7692,-73.9889,B02598
8/6/2014,17:58:00,40.7146,-73.9638,B02598
8/6/2014,17:58:00,40.7444,-73.9853,B02598
8/6/2014,17:58:00,40.755,-73.9734,B02598
8/6/2014,17:58:00,40.7539,-73.9768,B02598
8/6/2014,17:58:00,40.7278,-74.0074,B02598
8/6/2014,17:58:00,40.7826,-73.9729,B02598
8/6/2014,17:58:00,40.7531,-73.9869,B02598
8/6/2014,17:58:00,40.7448,-73.9929,B02598
8/6/2014,17:58:00,40.7355,-74.0068,B02598
8/6/2014,17:58:00,40.7228,-74.0044,B02598
8/6/2014,17:58:00,40.6794,-73.9951,B02598
8/6/2014,17:58:00,40.6682,-73.9506,B02598
8/6/2014,17:59:00,40.7686,-73.8627,B02598
8/6/2014,17:59:00,40.6458,-73.7768,B02598
8/6/2014,17:59:00,40.7642,-73.9558,B02598
8/6/2014,17:59:00,40.6748,-73.8077,B02598
8/6/2014,17:59:00,40.7136,-74.0088,B02598
8/6/2014,17:59:00,40.7738,-73.9547,B02598
8/6/2014,17:59:00,40.7425,-73.9861,B02598
8/6/2014,17:59:00,40.7333,-73.99,B02598
8/6/2014,17:59:00,40.7641,-73.9685,B02598
8/6/2014,17:59:00,40.7582,-73.9774,B02598
8/6/2014,17:59:00,40.7155,-73.9964,B02598
8/6/2014,17:59:00,40.7616,-73.9609,B02598
8/6/2014,17:59:00,40.7366,-73.9817,B02598
8/6/2014,17:59:00,40.6923,-73.907,B02598
8/6/2014,18:00:00,40.7562,-73.9934,B02598
8/6/2014,18:00:00,40.6865,-73.9939,B02598
8/6/2014,18:00:00,40.7732,-73.8855,B02598
8/6/2014,18:00:00,40.75,-73.9841,B02598
8/6/2014,18:00:00,40.7225,-73.987,B02598
8/6/2014,18:00:00,41.0524,-73.7716,B02598
8/6/2014,18:00:00,40.7353,-73.9939,B02598
8/6/2014,18:00:00,40.7621,-73.9702,B02598
8/6/2014,18:00:00,40.7192,-74.0037,B02598
8/6/2014,18:00:00,40.7074,-74.0072,B02598
8/6/2014,18:01:00,40.7905,-74.0582,B02598
8/6/2014,18:01:00,40.7487,-73.9842,B02598
8/6/2014,18:01:00,40.73,-73.9919,B02598
8/6/2014,18:01:00,40.7137,-73.9631,B02598
8/6/2014,18:01:00,40.7505,-73.9773,B02598
8/6/2014,18:01:00,40.726,-73.9918,B02598
8/6/2014,18:01:00,40.7565,-73.9775,B02598
8/6/2014,18:01:00,40.705,-74.0117,B02598
8/6/2014,18:01:00,40.7329,-73.9922,B02598
8/6/2014,18:01:00,40.7655,-73.9759,B02598
8/6/2014,18:01:00,40.732,-73.9501,B02598
8/6/2014,18:01:00,40.7594,-73.9725,B02598
8/6/2014,18:01:00,40.7688,-73.867,B02598
8/6/2014,18:02:00,40.7191,-73.9895,B02598
8/6/2014,18:02:00,40.7439,-73.9921,B02598
8/6/2014,18:02:00,40.77,-73.8645,B02598
8/6/2014,18:02:00,40.7311,-74.0084,B02598
8/6/2014,18:02:00,40.7525,-73.9844,B02598
8/6/2014,18:02:00,40.7453,-74.0078,B02598
8/6/2014,18:02:00,40.7379,-73.9831,B02598
8/6/2014,18:02:00,40.7564,-73.978,B02598
8/6/2014,18:02:00,40.7031,-73.9857,B02598
8/6/2014,18:02:00,40.7441,-73.9855,B02598
8/6/2014,18:02:00,40.6466,-73.7898,B02598
8/6/2014,18:02:00,40.6466,-73.7898,B02598
8/6/2014,18:02:00,40.7268,-73.9779,B02598
8/6/2014,18:02:00,40.7374,-73.9912,B02598
8/6/2014,18:02:00,40.7432,-73.9891,B02598
8/6/2014,18:02:00,40.7535,-73.9845,B02598
8/6/2014,18:02:00,40.7587,-73.9844,B02598
8/6/2014,18:02:00,40.7592,-73.9813,B02598
8/6/2014,18:03:00,40.7801,-73.9563,B02598
8/6/2014,18:03:00,40.7088,-73.9359,B02598
8/6/2014,18:03:00,40.6834,-73.9262,B02598
8/6/2014,18:03:00,40.7413,-73.9788,B02598
8/6/2014,18:03:00,40.663,-73.985,B02598
8/6/2014,18:03:00,40.7485,-73.9942,B02598
8/6/2014,18:03:00,40.7593,-73.9743,B02598
8/6/2014,18:03:00,40.7505,-73.9812,B02598
8/6/2014,18:03:00,40.7163,-73.9566,B02598
8/6/2014,18:03:00,40.7606,-73.9686,B02598
8/6/2014,18:03:00,40.9865,-73.8327,B02598
8/6/2014,18:03:00,40.7382,-74.0073,B02598
8/6/2014,18:04:00,40.751,-73.9942,B02598
8/6/2014,18:04:00,40.7272,-74.0002,B02598
8/6/2014,18:04:00,40.7548,-73.9833,B02598
8/6/2014,18:04:00,40.7507,-73.9787,B02598
8/6/2014,18:04:00,40.7782,-73.9607,B02598
8/6/2014,18:04:00,40.7642,-73.9775,B02598
8/6/2014,18:04:00,40.7203,-74.0009,B02598
8/6/2014,18:04:00,40.7623,-73.9744,B02598
8/6/2014,18:04:00,40.7403,-73.9861,B02598
8/6/2014,18:04:00,40.7511,-73.9804,B02598
8/6/2014,18:04:00,40.7498,-74.0042,B02598
8/6/2014,18:04:00,40.7483,-73.9394,B02598
8/6/2014,18:04:00,40.8124,-73.9509,B02598
8/6/2014,18:05:00,40.7641,-73.9709,B02598
8/6/2014,18:05:00,40.7186,-73.9908,B02598
8/6/2014,18:05:00,40.7296,-74.007,B02598
8/6/2014,18:05:00,40.7509,-73.9704,B02598
8/6/2014,18:05:00,40.7723,-73.9643,B02598
8/6/2014,18:05:00,40.7509,-73.991,B02598
8/6/2014,18:05:00,40.7111,-74.0088,B02598
8/6/2014,18:05:00,40.7442,-73.9791,B02598
8/6/2014,18:05:00,40.7638,-73.9782,B02598
8/6/2014,18:05:00,40.7414,-73.9951,B02598
8/6/2014,18:06:00,40.743,-73.987,B02598
8/6/2014,18:06:00,40.7567,-73.975,B02598
8/6/2014,18:06:00,40.7412,-73.9922,B02598
